order_id,order_date,customer_id,store_id,product_id,quantity,discount,sales,profit,cost,product_name,unit_price,product_category,product_subcategory,store_region,store_city,customer_region,calculated_sales,calculated_profit
O12593,2022-08-31,C3622,S197,P312,3,0,387.68,128.42,86.42,Toaster,129.23,Home,C,Midwest,Chicago,West,387.69,301.26
O12594,2024-09-19,C1335,S42,P351,2,10,80.08,26.96,29.51,Mattress Topper,44.49,Home,C,West,San Jose,Midwest,78.98,50.57
O12595,2024-03-07,C1050,S112,P36,4,0,500.22,106.42,98.45,Smartphone,125.06,Electronics,A,Midwest,Chicago,East,500.24,401.77
O12596,2022-09-15,C5970,S131,P393,4,10,461.1,106.68,98.45,Bluetooth Speaker,128.08,Electronics,B,Midwest,Chicago,East,502.32,362.65
O12597,2023-06-11,C1854,S120,P435,1,20,73.68,16.24,71.81,Smartphone,92.1,Electronics,A,South,Dallas,East,72.1,1.87
O12598,2022-12-09,C7281,S64,P345,5,0,679.76,247.66,86.42,Air Purifier,135.95,Home,A,East,New York,East,679.75,593.34
O12599,2022-04-14,C7286,S44,P300,5,0,650.43,240.93,81.9,Sweatpants,130.09,Apparel,A,Midwest,Chicago,East,650.45,568.53
O12600,2022-07-01,C4813,S148,P256,1,10,153.05,46.86,117.995,Spice Mix,170.06,Grocery,B,East,New York,East,160.06,35.06
O12601,2023-01-07,C3085,S40,P361,5,0,799.86,209.88,117.995,Organic Rice,159.97,Grocery,A,West,San Jose,,799.85,681.86
O12602,2022-05-25,C7522,S73,P487,2,10,278.32,98.04,100.155,Sweatpants,154.62,Apparel,B,West,San Jose,Midwest,299.24,178.16
O12603,2022-11-04,C7990,S79,P454,4,0,531.86,186.18,86.42,Cookware Set,132.96,Home,C,East,New York,South,531.84,445.44
O12604,2023-11-18,C6953,S123,P464,5,10,706.19,255.49,100.155,Formal Shirt,156.93,Apparel,C,West,San Jose,East,774.65,606.04
O12605,2023-07-19,C6744,S83,P291,1,0,103.6,35.99,67.61,Cookware Set,103.6,Home,A,South,Dallas,Midwest,103.6,35.99
O12606,2024-03-23,C3547,S3,P12,2,10,265.33,88.12,98.45,Laptop,147.4,Electronics,C,South,Dallas,,284.8,166.88
O12607,2022-10-19,C7703,S157,P326,2,0,246.11,73.27,86.42,Coffee Maker,123.06,Home,C,West,San Jose,Midwest,246.12,159.69
O12608,2022-09-04,C7091,S194,P258,3,0,460.07,159.6,100.155,Formal Shirt,153.36,Apparel,B,Midwest,Chicago,South,460.08,359.92
O12609,2023-03-03,C1122,S28,P186,5,20,761.82,251.62,127.55,LED Monitor,190.46,Electronics,A,Midwest,Chicago,Midwest,932.3,634.27
O12610,2023-12-30,C1643,S7,P74,3,5,805.33,272.27,187.04,Cap,282.57,Apparel,C,South,Dallas,West,842.71,618.29
O12611,2023-09-27,C5336,S146,P309,2,20,316.81,93.53,139.55,Winter Jacket,198.01,Apparel,A,West,San Jose,Midwest,376.02,177.26
O12612,2024-01-05,C848,S3,P479,3,10,398.68,128.26,100.155,Shorts,147.66,Apparel,C,South,Dallas,,432.98,298.52
O12613,2024-06-16,C6446,S170,P153,4,20,468.82,153.78,98.45,Bluetooth Speaker,146.51,Electronics,B,East,New York,Midwest,566.04,370.37
O12614,2023-09-16,C668,S38,P216,2,5,249.45,59.15,100.155,Winter Jacket,131.29,Apparel,C,Midwest,Chicago,,257.58,149.29
O12615,2022-09-16,C2857,S52,P72,3,10,378.36,112.54,98.45,Gaming Console,140.13,Electronics,B,Midwest,Chicago,South,410.39,279.91
O12616,2024-06-15,C4129,S167,P203,3,20,630.81,171.14,191.53,Organic Rice,262.84,Grocery,A,Midwest,Chicago,West,768.52,439.28
O12617,2022-05-08,C4608,S188,P16,4,0,486.9,86.28,100.155,Winter Jacket,121.72,Apparel,C,South,Dallas,West,486.88,386.74
O12618,2024-05-09,C4251,S6,P437,4,0,869.93,227.05,160.72,Smartphone,217.48,Electronics,C,East,New York,South,869.92,709.21
O12619,2023-03-31,C7344,S30,P11,4,0,527.95,182.27,86.42,Blender,131.99,Home,C,East,New York,South,527.96,441.53
O12620,2024-08-08,C1842,S185,P5,2,20,240.17,82.65,98.45,Smartwatch,150.11,Electronics,B,East,New York,Midwest,280.22,141.72
O12621,2024-03-30,C1451,S120,P174,2,0,318.26,117.95,100.155,Jeans,159.13,Apparel,C,South,Dallas,South,318.26,218.1
O12622,2022-12-23,C1729,S115,P52,3,20,346.77,64.94,117.43,Organic Rice,144.49,Grocery,A,Midwest,Chicago,Midwest,413.47,229.34
O12623,2022-01-27,C5225,S96,P172,3,0,249.14,86.54,54.2,Mattress Topper,83.05,Home,C,East,New York,,249.15,194.94
O12624,2023-12-07,C2581,S74,P248,1,10,185,55.89,143.46,Shorts,205.56,Apparel,C,West,San Jose,Midwest,195.56,41.54
O12625,2024-02-15,C1231,S105,P134,5,5,563.22,152.73,86.42,Mattress Topper,118.57,Home,B,South,Dallas,South,587.85,476.8
O12626,2022-03-11,C3976,S170,P153,1,10,111.09,22.49,98.45,Bluetooth Speaker,123.44,Electronics,B,East,New York,South,113.44,12.64
O12627,2023-02-26,C2386,S197,P227,1,5,145.17,51.65,98.45,Smartphone,152.81,Electronics,A,Midwest,Chicago,Midwest,147.81,46.72
O12628,2023-03-10,C7354,S110,P90,1,0,142.88,24.88,117.995,Olive Oil,142.88,Grocery,C,West,San Jose,Midwest,142.88,24.88
O12629,2023-09-16,C839,S155,P364,2,5,238.32,74.12,86.42,Blender,125.43,Home,B,East,New York,West,245.86,151.9
O12630,2023-05-28,C4833,S126,P211,2,20,390.6,140.51,156.31,Bluetooth Speaker,244.13,Electronics,A,Midwest,Chicago,South,468.26,234.29
O12631,2023-06-23,C6549,S131,P118,1,10,123.16,45.38,86.42,Cookware Set,136.84,Home,C,Midwest,Chicago,Midwest,126.84,36.74
O12632,2023-04-23,C4272,S110,P79,1,20,100.69,31.56,86.42,Coffee Maker,125.87,Home,B,West,San Jose,South,105.87,14.27
O12633,2023-01-31,C4552,S199,P429,1,0,114.3,27.88,86.42,Coffee Maker,114.3,Home,B,South,Dallas,South,114.3,27.88
O12634,2022-08-30,C960,S171,P227,5,5,657.2,189.56,98.45,Smartphone,138.36,Electronics,A,West,San Jose,South,686.8,558.75
O12635,2022-02-07,C1593,S162,P252,3,10,663.66,153.99,188.77,Sweatpants,245.8,Apparel,A,East,New York,Midwest,727.4,474.89
O12636,2022-04-16,C2303,S141,P150,3,5,314.84,68.54,86.42,Coffee Maker,110.47,Home,B,South,Dallas,Midwest,326.41,228.42
O12637,2024-01-10,C5467,S46,P108,2,20,275.94,87.15,117.995,Pasta Pack,172.46,Grocery,B,Midwest,Chicago,South,324.92,157.94
O12638,2023-12-04,C1071,S38,P30,4,0,709.11,203.11,126.5,Wireless Earbuds,177.28,Electronics,B,Midwest,Chicago,South,709.12,582.61
O12639,2023-03-09,C2479,S47,P84,1,20,139.31,44.92,117.995,Eggs Pack,174.14,Grocery,B,Midwest,Chicago,West,154.14,21.32
O12640,2022-04-29,C178,S111,P104,1,10,99.87,22.09,86.42,Toaster,110.97,Home,A,East,New York,South,100.97,13.45
O12641,2023-05-19,C4958,S105,P115,5,10,924.29,232.59,153.71,Shorts,205.4,Apparel,C,South,Dallas,Midwest,1017,770.58
O12642,2022-07-12,C7571,S52,P151,1,20,80.15,28.57,64.48,Cookware Set,100.19,Home,B,Midwest,Chicago,Midwest,80.19,15.67
O12643,2022-12-23,C6827,S121,P59,3,0,507.79,153.81,117.995,Yogurt Cup,169.26,Grocery,C,West,San Jose,South,507.78,389.8
O12644,2024-04-07,C3607,S54,P18,3,0,443.12,142.65,100.155,Cap,147.71,Apparel,B,East,New York,South,443.13,342.96
O12645,2023-12-11,C7554,S155,P310,2,10,227.63,50.42,98.45,Smartphone,126.46,Electronics,B,East,New York,,242.92,129.18
O12646,2023-02-05,C5186,S121,P129,1,5,90.88,30.34,63.73,Smartphone,95.66,Electronics,B,West,San Jose,Midwest,90.66,27.15
O12647,2022-10-14,C208,S155,P126,5,10,755.18,224.2,117.995,Eggs Pack,167.82,Grocery,B,East,New York,South,829.1,637.18
O12648,2022-08-15,C1292,S13,P149,4,20,619.57,223.09,123.9,Bluetooth Speaker,193.62,Electronics,C,East,New York,Midwest,754.48,495.67
O12649,2023-04-23,C1654,S139,P229,3,5,387.68,141.39,86.42,Air Purifier,136.03,Home,C,East,New York,Midwest,403.09,301.26
O12650,2022-03-02,C323,S89,P338,4,20,300.56,93.04,64.85,WiFi Router,93.93,Electronics,A,West,San Jose,Midwest,355.72,235.71
O12651,2022-05-16,C5191,S163,P353,3,0,432.57,78.59,117.995,Almonds,144.19,Grocery,C,South,Dallas,Midwest,432.57,314.58
O12652,2023-05-20,C4735,S97,P360,3,10,313.9,80.56,86.42,Dish Rack,116.26,Home,A,Midwest,Chicago,East,338.78,227.48
O12653,2024-04-05,C1042,S21,P82,2,20,162.9,42.02,75.55,Mattress Topper,101.81,Home,A,East,New York,South,183.62,87.35
O12654,2022-01-09,C7519,S49,P150,3,5,386.56,140.26,86.42,Coffee Maker,135.63,Home,B,West,San Jose,Midwest,401.89,300.14
O12655,2024-02-26,C5052,S99,P416,5,10,330.23,69.63,57.91,Blender,73.38,Home,C,South,Dallas,Midwest,356.9,272.32
O12656,2024-06-03,C3626,S185,P122,1,5,116.76,21.62,100.155,Sweatpants,122.91,Apparel,A,East,New York,South,117.91,16.61
O12657,2023-11-01,C6063,S182,P154,4,10,634.69,209.91,117.995,Almonds,176.3,Grocery,A,South,Dallas,East,695.2,516.7
O12658,2022-12-10,C5520,S153,P131,1,10,80.31,27.92,58.21,Laptop,89.24,Electronics,B,Midwest,Chicago,South,79.24,22.1
O12659,2022-01-18,C6889,S127,P0,1,0,139.07,38.92,100.155,Jeans,139.07,Apparel,A,Midwest,Chicago,South,139.07,38.91
O12660,2022-02-26,C3900,S51,P485,3,10,400.01,134.2,98.45,Smartwatch,148.15,Electronics,C,East,New York,West,434.45,301.56
O12661,2022-03-26,C733,S84,P409,4,20,712.15,216.6,154.86,Dress,222.55,Apparel,A,South,Dallas,South,870.2,557.29
O12662,2023-09-12,C253,S152,P388,1,10,136.91,30.71,117.995,Spice Mix,152.12,Grocery,A,Midwest,Chicago,West,142.12,18.91
O12663,2023-03-16,C1614,S106,P4,4,20,922.83,339.37,182.33,Smartwatch,288.38,Electronics,C,East,New York,South,1133.52,740.5
O12664,2023-07-18,C1393,S168,P87,1,10,129.09,40.48,98.45,Smartphone,143.43,Electronics,B,South,Dallas,East,133.43,30.64
O12665,2022-01-27,C2382,S88,P130,3,10,353.81,120.48,86.42,Floor Lamp,131.04,Home,C,West,San Jose,Midwest,383.12,267.39
O12666,2024-04-16,C3716,S123,P330,5,5,77.27,17.75,12.53,WiFi Router,16.27,Electronics,A,West,San Jose,Midwest,76.35,64.74
O12667,2024-06-28,C1892,S22,P463,4,5,857.54,243.69,161.54,Formal Shirt,225.67,Apparel,C,East,New York,West,897.68,696
O12668,2022-08-31,C5380,S92,P206,1,20,108.09,38.96,86.42,Mattress Topper,135.12,Home,B,East,New York,,115.12,21.67
O12669,2022-06-22,C4493,S131,P259,3,20,34.79,10.75,10.02,Pasta Pack,14.5,Grocery,A,Midwest,Chicago,South,23.5,24.77
O12670,2023-06-02,C1693,S66,P484,3,10,57.17,15.45,15.45,Dress,21.17,Apparel,A,South,Dallas,South,53.51,41.72
O12671,2022-03-08,C1315,S94,P77,4,20,359.83,83.28,86.42,Mattress Topper,112.45,Home,B,Midwest,Chicago,South,429.8,273.41
O12672,2022-02-12,C663,S176,P206,2,5,254.2,90,86.42,Mattress Topper,133.79,Home,B,South,Dallas,Midwest,262.58,167.78
O12673,2022-08-03,C308,S55,P474,3,10,334.77,68.96,98.45,Smartwatch,123.99,Electronics,C,Midwest,Chicago,South,361.97,236.32
O12674,2023-08-17,C2347,S175,P76,3,5,363.78,115.35,87.17,Smartphone,127.64,Electronics,A,South,Dallas,South,377.92,276.61
O12675,2024-02-25,C1059,S196,P68,4,10,476.76,121.55,98.67,Cap,132.43,Apparel,A,East,New York,South,519.72,378.09
O12676,2022-02-21,C4440,S75,P292,2,10,418.37,155.89,145.82,Smartphone,232.43,Electronics,A,West,San Jose,South,454.86,272.55
O12677,2024-05-13,C3100,S38,P97,5,10,540.61,97.58,98.45,DSLR Camera,120.13,Electronics,A,Midwest,Chicago,East,590.65,442.16
O12678,2022-07-06,C7407,S20,P212,1,5,138.83,43.68,100.155,Dress,146.13,Apparel,A,East,New York,Midwest,141.13,38.68
O12679,2024-05-16,C1704,S93,P51,5,0,758.45,257.68,100.155,Sneakers,151.69,Apparel,A,South,Dallas,Midwest,758.45,658.3
O12680,2023-05-13,C4140,S158,P457,1,10,162.35,30.1,146.94,Blender,180.39,Home,B,South,Dallas,South,170.39,15.41
O12681,2022-01-02,C4159,S129,P34,4,20,465.22,150.18,98.45,Wireless Earbuds,145.38,Electronics,C,West,San Jose,South,561.52,366.77
O12682,2022-02-20,C4468,S81,P58,3,0,40.74,12.06,9.56,Curtains,13.58,Home,C,West,San Jose,South,40.74,31.18
O12683,2022-04-05,C3036,S163,P16,2,5,229.7,39.4,100.155,Winter Jacket,120.89,Apparel,C,South,Dallas,East,236.78,129.54
O12684,2022-01-11,C691,S114,P256,4,5,682.37,233.99,117.995,Spice Mix,179.57,Grocery,B,West,San Jose,,713.28,564.38
O12685,2022-07-10,C4530,S154,P472,5,20,424.23,78.55,86.42,Mattress Topper,106.06,Home,C,Midwest,Chicago,South,510.3,337.81
O12686,2023-12-02,C958,S149,P317,4,20,489.45,181.36,96.28,Sweatpants,152.95,Apparel,A,East,New York,South,591.8,393.17
O12687,2022-11-09,C4615,S34,P7,2,20,62.89,20.47,26.51,Floor Lamp,39.31,Home,B,East,New York,East,58.62,36.38
O12688,2022-09-08,C4837,S195,P475,3,20,355.5,115.13,100.155,Cap,148.13,Apparel,B,West,San Jose,West,424.39,255.34
O12689,2024-03-28,C6098,S137,P475,2,20,193.43,33.18,100.155,Cap,120.89,Apparel,B,Midwest,Chicago,West,221.78,93.28
O12690,2024-09-08,C482,S139,P485,1,20,122.62,43.86,98.45,Smartwatch,153.27,Electronics,C,East,New York,Midwest,133.27,24.17
O12691,2022-01-17,C7442,S69,P184,3,5,443.85,107.56,117.995,Peanut Butter,155.74,Grocery,B,West,San Jose,East,462.22,325.86
O12692,2022-09-25,C1682,S42,P137,2,10,524.17,173.29,194.93,Toaster,291.2,Home,A,West,San Jose,Midwest,572.4,329.24
O12693,2024-04-14,C2473,S93,P184,2,5,328.86,104.67,117.995,Peanut Butter,173.08,Grocery,B,South,Dallas,Midwest,341.16,210.86
O12694,2024-02-06,C6381,S161,P241,2,0,274.01,73.7,100.155,Winter Jacket,137,Apparel,C,Midwest,Chicago,West,274,173.86
O12695,2023-09-02,C423,S72,P469,2,10,287.38,74.99,117.995,Peanut Butter,159.65,Grocery,B,South,Dallas,South,309.3,169.38
O12696,2023-12-11,C6042,S4,P229,4,0,461,115.32,86.42,Air Purifier,115.25,Home,C,Midwest,Chicago,East,461,374.58
O12697,2023-01-17,C7296,S93,P308,5,10,871.81,318.76,122.9,Organic Rice,193.74,Grocery,C,South,Dallas,Midwest,958.7,748.91
O12698,2023-06-25,C2564,S165,P301,1,0,162.82,59.57,103.25,Eggs Pack,162.82,Grocery,C,West,San Jose,West,162.82,59.57
O12699,2022-03-13,C3369,S74,P166,2,0,305.19,108.29,98.45,Laptop,152.59,Electronics,A,West,San Jose,Midwest,305.18,206.74
O12700,2024-08-30,C4292,S124,P427,5,10,1366.79,474.08,198.38,Spice Mix,303.73,Grocery,C,Midwest,Chicago,Midwest,1508.65,1168.41
O12701,2022-06-10,C587,S30,P24,5,0,323.73,68.33,51.08,Floor Lamp,64.75,Home,A,East,New York,South,323.75,272.65
O12702,2023-09-19,C1100,S33,P470,3,20,489.51,175.07,131.02,DSLR Camera,203.96,Electronics,B,South,Dallas,South,591.88,358.49
O12703,2024-05-06,C5734,S14,P343,4,0,671.56,199.58,117.995,Spice Mix,167.89,Grocery,C,Midwest,Chicago,West,671.56,553.56
O12704,2024-06-02,C1666,S178,P419,2,10,195.96,40.41,86.42,Floor Lamp,108.87,Home,A,West,San Jose,South,207.74,109.54
O12705,2023-09-21,C2232,S169,P430,5,5,319.92,72.44,52.1,Organic Rice,67.35,Grocery,A,East,New York,West,331.75,267.82
O12706,2023-05-09,C7577,S119,P208,2,20,295.8,86.78,130.64,Organic Rice,184.88,Grocery,B,East,New York,,349.76,165.16
O12707,2023-04-29,C5133,S76,P85,4,10,556.28,201.86,98.45,Bluetooth Speaker,154.52,Electronics,B,East,New York,East,608.08,457.83
O12708,2023-07-21,C3782,S5,P113,3,10,272.24,62.77,77.58,Dress,100.83,Apparel,A,Midwest,Chicago,South,292.49,194.66
O12709,2022-11-12,C274,S168,P106,1,5,71.45,13.91,60.57,Curtains,75.21,Home,A,South,Dallas,East,70.21,10.88
O12710,2022-10-01,C7401,S162,P226,2,5,219.26,55.06,86.42,Mattress Topper,115.4,Home,C,East,New York,Midwest,225.8,132.84
O12711,2022-09-30,C5742,S116,P217,4,5,550.62,176.51,98.45,WiFi Router,144.9,Electronics,B,South,Dallas,Midwest,574.6,452.17
O12712,2022-05-03,C461,S114,P419,1,10,117.63,39.86,86.42,Floor Lamp,130.7,Home,A,West,San Jose,West,120.7,31.21
O12713,2022-06-18,C2622,S110,P455,5,0,1049.41,382.16,133.45,Fruit Juice,209.88,Grocery,C,West,San Jose,Midwest,1049.4,915.96
O12714,2022-10-12,C4152,S101,P483,1,10,116.36,27.76,98.45,Bluetooth Speaker,129.29,Electronics,B,East,New York,East,119.29,17.91
O12715,2024-05-12,C7785,S30,P89,1,0,40.57,8.99,31.58,Laptop,40.57,Electronics,C,East,New York,South,40.57,8.99
O12716,2023-10-31,C3598,S55,P75,3,5,144.37,46.36,34.39,Yogurt Cup,50.66,Grocery,A,Midwest,Chicago,South,146.98,109.98
O12717,2023-11-15,C7899,S98,P119,2,20,232.31,72.06,100.155,Formal Shirt,145.19,Apparel,C,Midwest,Chicago,East,270.38,132.16
O12718,2023-02-02,C6884,S142,P414,2,5,113.61,20.81,48.84,Milk Carton,59.79,Grocery,C,East,New York,Midwest,114.58,64.77
O12719,2023-09-27,C6196,S61,P488,1,20,149.87,35.97,142.37,Dress,187.34,Apparel,C,East,New York,South,167.34,7.5
O12720,2023-11-01,C507,S137,P244,4,10,457.97,146.85,86.42,Mattress Topper,127.21,Home,B,Midwest,Chicago,South,498.84,371.55
O12721,2023-10-10,C3429,S78,P189,4,0,513.48,167.8,86.42,Air Purifier,128.37,Home,B,South,Dallas,West,513.48,427.06
O12722,2023-01-30,C2091,S109,P173,1,10,30.11,7.68,24.92,Blender,33.46,Home,A,South,Dallas,South,23.46,5.19
O12723,2022-01-20,C6842,S41,P383,2,10,133.69,49.83,46.59,Sneakers,74.27,Apparel,C,West,San Jose,West,138.54,87.1
O12724,2022-04-19,C6604,S81,P17,3,10,416.65,150.84,98.45,Bluetooth Speaker,154.32,Electronics,B,West,San Jose,Midwest,452.96,318.2
O12725,2022-06-02,C89,S126,P341,4,0,418.63,72.95,86.42,Vacuum Cleaner,104.66,Home,B,Midwest,Chicago,East,418.64,332.21
O12726,2024-08-11,C1798,S178,P131,3,20,168.72,29.02,58.21,Laptop,70.3,Electronics,B,West,San Jose,West,190.9,110.51
O12727,2023-04-30,C2336,S0,P278,1,5,169.83,50.37,125.75,Tablet,178.77,Electronics,A,Midwest,Chicago,West,173.77,44.08
O12728,2023-06-02,C4081,S0,P164,4,10,1010.04,296.34,198.25,Blender,280.57,Home,C,Midwest,Chicago,West,1112.28,811.79
O12729,2023-07-21,C222,S3,P392,3,0,945.54,352.08,197.82,Laptop,315.18,Electronics,A,South,Dallas,East,945.54,747.72
O12730,2024-07-18,C2312,S89,P127,5,0,761.4,171.42,117.995,Almonds,152.28,Grocery,B,West,San Jose,West,761.4,643.4
O12731,2023-02-06,C1146,S142,P425,5,20,312.55,52.83,64.93,DSLR Camera,78.14,Electronics,A,East,New York,South,370.7,247.62
O12732,2022-06-26,C4807,S157,P236,4,20,390.81,110.04,87.74,Sweatpants,122.13,Apparel,B,West,San Jose,South,468.52,303.07
O12733,2024-05-12,C4870,S30,P347,5,5,74.79,24.49,10.59,Eggs Pack,15.75,Grocery,B,East,New York,East,73.75,64.2
O12734,2022-07-03,C7658,S47,P315,5,20,513.09,167.41,86.42,Vacuum Cleaner,128.27,Home,C,Midwest,Chicago,West,621.35,426.67
O12735,2022-06-06,C6655,S27,P346,1,20,94.43,25.29,86.42,Air Purifier,118.04,Home,B,Midwest,Chicago,East,98.04,8.01
O12736,2023-06-25,C751,S28,P134,3,20,322.11,114.71,86.42,Mattress Topper,134.21,Home,B,Midwest,Chicago,West,382.63,235.69
O12737,2023-07-01,C1787,S57,P325,2,20,239.08,65.12,108.72,Dress,149.42,Apparel,A,Midwest,Chicago,East,278.84,130.36
O12738,2022-03-16,C2999,S17,P149,1,20,123.79,24.67,123.9,Bluetooth Speaker,154.74,Electronics,C,Midwest,Chicago,South,134.74,-0.11
O12739,2023-03-22,C695,S73,P147,3,10,408.17,137.75,100.155,Winter Jacket,151.17,Apparel,A,West,San Jose,Midwest,443.51,308.02
O12740,2023-10-27,C2217,S113,P468,4,5,528.4,154.29,98.45,LED Monitor,139.05,Electronics,A,West,San Jose,Midwest,551.2,429.95
O12741,2022-05-09,C3768,S0,P344,2,10,241.35,56.9,102.47,Curtains,134.08,Home,A,Midwest,Chicago,Midwest,258.16,138.88
O12742,2022-02-11,C3472,S109,P317,4,10,542.26,195.65,96.28,Sweatpants,150.63,Apparel,A,South,Dallas,South,592.52,445.98
O12743,2022-12-12,C3168,S93,P140,1,5,137.03,24.93,117.995,Eggs Pack,144.24,Grocery,C,South,Dallas,Midwest,139.24,19.03
O12744,2023-05-29,C1317,S91,P311,5,10,676.59,145.14,118.1,Gaming Console,150.35,Electronics,A,West,San Jose,East,741.75,558.49
O12745,2022-05-26,C6908,S47,P241,3,5,385.76,100.32,100.155,Winter Jacket,135.35,Apparel,C,Midwest,Chicago,West,401.05,285.6
O12746,2023-07-01,C3057,S183,P295,2,20,223.26,65.74,98.45,WiFi Router,139.54,Electronics,B,West,San Jose,Midwest,259.08,124.81
O12747,2022-12-08,C3276,S98,P55,5,5,592.14,219.17,78.52,Eggs Pack,124.66,Grocery,C,Midwest,Chicago,South,618.3,513.62
O12748,2023-05-27,C2523,S130,P192,5,20,324.25,115.05,52.3,Cap,81.06,Apparel,A,East,New York,West,385.3,271.95
O12749,2023-04-23,C5201,S44,P39,3,20,514.24,128.22,160.84,Coffee Maker,214.27,Home,B,Midwest,Chicago,South,622.81,353.4
O12750,2023-03-26,C5653,S20,P25,5,10,711.53,180.56,117.995,Spice Mix,158.12,Grocery,C,East,New York,East,780.6,593.54
O12751,2022-11-12,C375,S115,P151,1,20,73.75,22.16,64.48,Cookware Set,92.18,Home,B,Midwest,Chicago,Midwest,72.18,9.27
O12752,2023-06-21,C6733,S121,P340,2,20,247.52,58.73,117.995,Almonds,154.7,Grocery,C,West,San Jose,South,289.4,129.52
O12753,2024-03-13,C4713,S85,P392,5,0,1240.23,251.13,197.82,Laptop,248.05,Electronics,A,Midwest,Chicago,East,1240.25,1042.41
O12754,2024-01-01,C7096,S140,P102,2,10,60.98,10.38,28.11,Smartwatch,33.88,Electronics,C,East,New York,South,57.76,32.87
O12755,2022-08-06,C3742,S104,P468,5,5,707.06,239.42,98.45,LED Monitor,148.85,Electronics,A,West,San Jose,South,739.25,608.61
O12756,2023-03-08,C2773,S174,P358,4,20,697.34,187.93,159.19,Yogurt Cup,217.92,Grocery,C,South,Dallas,East,851.68,538.15
O12757,2023-09-12,C1331,S6,P72,5,10,592.16,149.14,98.45,Gaming Console,131.59,Electronics,B,East,New York,South,647.95,493.71
O12758,2022-07-13,C5267,S144,P147,3,0,441.31,140.84,100.155,Winter Jacket,147.1,Apparel,A,South,Dallas,East,441.3,341.16
O12759,2022-01-11,C6759,S199,P161,1,20,6.81,2.15,5.83,Sweatpants,8.51,Apparel,B,South,Dallas,South,-11.49,0.98
O12760,2024-08-03,C622,S179,P437,5,5,941.57,178.15,160.72,Smartphone,198.23,Electronics,C,East,New York,West,986.15,780.85
O12761,2024-08-08,C404,S136,P481,4,20,418.77,142.22,86.42,Curtains,130.87,Home,C,South,Dallas,West,503.48,332.35
O12762,2024-07-18,C704,S42,P7,2,0,72.16,19.14,26.51,Floor Lamp,36.08,Home,B,West,San Jose,South,72.16,45.65
O12763,2022-08-01,C2212,S188,P279,1,20,112.22,33.46,98.45,Tablet,140.28,Electronics,A,South,Dallas,South,120.28,13.77
O12764,2022-10-28,C526,S162,P493,1,5,196.16,58.03,145.4,Yogurt Cup,206.48,Grocery,B,East,New York,South,201.48,50.76
O12765,2024-08-03,C4492,S97,P481,4,20,363.81,87.27,86.42,Curtains,113.69,Home,C,Midwest,Chicago,Midwest,434.76,277.39
O12766,2024-04-19,C1490,S147,P407,3,10,335.94,65.52,100.155,Dress,124.42,Apparel,C,East,New York,East,363.26,235.78
O12767,2024-06-18,C6671,S131,P104,1,10,96.66,18.88,86.42,Toaster,107.39,Home,A,Midwest,Chicago,,97.39,10.24
O12768,2023-05-10,C7105,S36,P135,3,5,383.78,103.2,98.45,Laptop,134.66,Electronics,C,West,San Jose,East,398.98,285.33
O12769,2023-07-22,C2078,S148,P76,1,10,110.89,32.44,87.17,Smartphone,123.21,Electronics,A,East,New York,West,113.21,23.72
O12770,2023-08-08,C2311,S145,P102,5,10,164.83,38.34,28.11,Smartwatch,36.63,Electronics,C,West,San Jose,East,173.15,136.72
O12771,2022-03-18,C4196,S13,P498,2,10,434.24,146.2,160.02,Almonds,241.24,Grocery,B,East,New York,South,472.48,274.22
O12772,2023-06-25,C1550,S124,P134,1,0,117.02,30.6,86.42,Mattress Topper,117.02,Home,B,Midwest,Chicago,South,117.02,30.6
O12773,2024-09-22,C5696,S128,P310,1,20,108.69,29.93,98.45,Smartphone,135.86,Electronics,B,Midwest,Chicago,South,115.86,10.24
O12774,2022-10-17,C1426,S68,P85,5,0,701.12,208.87,98.45,Bluetooth Speaker,140.22,Electronics,B,West,San Jose,South,701.1,602.67
O12775,2023-03-22,C5933,S117,P296,4,0,593.68,121.7,117.995,Olive Oil,148.42,Grocery,B,East,New York,South,593.68,475.68
O12776,2024-03-25,C3472,S136,P164,3,20,668.11,192.31,198.25,Blender,278.38,Home,C,South,Dallas,South,815.14,469.86
O12777,2023-05-19,C4625,S42,P255,1,10,108.17,19.57,98.45,WiFi Router,120.19,Electronics,B,West,San Jose,West,110.19,9.72
O12778,2023-02-12,C1368,S61,P417,3,20,418.93,135.75,117.995,Fruit Juice,174.56,Grocery,B,East,New York,Midwest,503.68,300.94
